epoch,loss,test_loss,train_accuracy,test_accuarcy,lr,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,acc_test_max_dif
226,0.002159780274231206,0.0026917093974316987,0.6964205208740748,0.5741324013749263,0.001,0.1859066033313728,0.6983593994914487,0.0021705733533480096,0.1903235919049775,0.50414922840172,0.07494498856625109
227,0.0021624798797312762,0.0026720586291762768,0.6950381713575986,0.571730594986409,0.001,0.1859066033313728,0.6907659618934828,0.002209014497110058,0.1903235919049775,0.50414922840172,0.07494498856625109
228,0.002151904581105891,0.0026908924050669963,0.6968982226508269,0.5739885806330989,0.001,0.1859066033313728,0.6947089762792156,0.002181573441926412,0.1903235919049775,0.50414922840172,0.07494498856625109
229,0.002171233013752905,0.0027078003764102808,0.6947336364749191,0.5709395809063583,0.001,0.1859066033313728,0.6956424814518095,0.0021764817668949075,0.1903235919049775,0.50414922840172,0.07494498856625109
230,0.002171416076117789,0.0026936339495538,0.6927511741013982,0.5748946513066114,0.001,0.1859066033313728,0.6981573722526037,0.0021658739052810762,0.1903235919049775,0.50414922840172,0.07494498856625109
231,0.0021577577323710303,0.002697713565209889,0.696408578329656,0.5752398210869971,0.001,0.1859066033313728,0.6979623114702707,0.002173369388777309,0.1903235919049775,0.50414922840172,0.07494498856625109
232,0.0021624608943500647,0.002665093937746681,0.6951964100711477,0.5763040945765199,0.001,0.1859066033313728,0.6941237939322163,0.0022010820714353355,0.1903235919049775,0.50414922840172,0.07494498856625109
233,0.002152681183383206,0.002692256364408033,0.6974684791468246,0.5768793775438293,0.001,0.18610664095038765,0.698798286251698,0.0021577095882850004,0.1903235919049775,0.50414922840172,0.07494498856625109
234,0.0021531928305512206,0.0026642361871239287,0.6983253567088736,0.572607901511556,0.001,0.1863783338359154,0.6887178236789857,0.0022207410809570952,0.1903235919049775,0.50414922840172,0.07494498856625109
235,0.0021544066560066693,0.0026879324349442075,0.6962174976189552,0.573485208036703,0.001,0.1863783338359154,0.7004493364450173,0.002161946416362093,0.1903235919049775,0.50414922840172,0.07494498856625109
236,0.0021501501103957333,0.0026736546206701643,0.6961518136246518,0.5757863399059412,0.001,0.1863783338359154,0.6963739593855586,0.0021819490904992247,0.1903235919049775,0.50414922840172,0.07494498856625109
237,0.0021512623987478994,0.0026882131633829045,0.6960443307248826,0.5756856653866621,0.001,0.1863783338359154,0.7004075377059459,0.002159510379575206,0.1903235919049775,0.50414922840172,0.07494498856625109
238,0.002147685300031928,0.002687687041444679,0.6994718409730786,0.5742474579683882,0.001,0.1877845684412293,0.6973353303841999,0.002170820653972143,0.1903235919049775,0.50414922840172,0.07494498856625109
239,0.002152847416013951,0.0026675555780295308,0.696280195977154,0.5771094907307532,0.001,0.1877845684412293,0.6966665505590581,0.002177844767062416,0.1903235919049775,0.50414922840172,0.07494498856625109
240,0.0021482604862242856,0.0026735802792396627,0.6975162493244998,0.5746933022680532,0.001,0.1877845684412293,0.6981016406005085,0.002173726278672817,0.1903235919049775,0.50414922840172,0.07494498856625109
241,0.002150477343476061,0.0026935438306501264,0.6972982978888567,0.5755130804964692,0.001,0.1877845684412293,0.7012783447699328,0.002152036139200115,0.1903235919049775,0.50414922840172,0.07494498856625109
242,0.002146999804752444,0.002703965548186154,0.6983790981587582,0.5734564438883376,0.001,0.1877845684412293,0.6953847225608694,0.002167989493761737,0.1903235919049775,0.50414922840172,0.07494498856625109
243,0.0021394725012180657,0.002679433653635853,0.6986000352305061,0.5718887978024191,0.001,0.1877845684412293,0.6977463513184019,0.002183943505014611,0.1903235919049775,0.50414922840172,0.07494498856625109
244,0.0021451417849038573,0.002706515862068696,0.6975938758632221,0.5704074441615969,0.001,0.1877845684412293,0.6983733324044724,0.002167350924946413,0.1903235919049775,0.50414922840172,0.07494498856625109
245,0.0021494544870941253,0.0026817871228597035,0.6976207465881643,0.5744775711553121,0.001,0.1877845684412293,0.6935246786721934,0.0021905841224557072,0.1903235919049775,0.50414922840172,0.07494498856625109
246,0.002137909606639898,0.0026712970032695864,0.6999196863887835,0.5767643209503674,0.001,0.18848320728972912,0.6972099341669858,0.00217765928863578,0.1903235919049775,0.50414922840172,0.07494498856625109
247,0.0021344954510051192,0.0027540286286885924,0.7019140913067233,0.5749090333807941,0.001,0.19088365871790813,0.7026507367027761,0.002148815722499398,0.1903235919049775,0.50414922840172,0.07494498856625109
248,0.0021505062314513775,0.0026973918569170104,0.6955158731343506,0.5735858825559822,0.001,0.19088365871790813,0.6987216552300672,0.0021627334792012143,0.1903235919049775,0.50414922840172,0.07494498856625109
249,0.002149662883661961,0.002680485696489895,0.6963458799714574,0.5754843163481037,0.001,0.19088365871790813,0.6980807412309729,0.0021643928991697307,0.1903235919049775,0.50414922840172,0.07494498856625109
250,0.0021461280814616254,0.002664053042849709,0.6978207842071793,0.5756856653866621,0.001,0.19088365871790813,0.6934480476505626,0.0021862861805688983,0.1903235919049775,0.50414922840172,0.07494498856625109
251,0.002139886097431207,0.002670544521953772,0.6986597479526,0.5709683450547238,0.001,0.19088365871790813,0.6868020481382145,0.002242250473066044,0.1903235919049775,0.50414922840172,0.07494498856625109
252,0.002147867129905721,0.002712625914222393,0.6989045701131855,0.5770375803598395,0.001,0.19088365871790813,0.7012644118569089,0.002149609496855986,0.1903235919049775,0.50414922840172,0.07494498856625109
253,0.0021407302699659528,0.002653288251638972,0.6982029456285809,0.5755274625706519,0.001,0.19088365871790813,0.6844264864676582,0.0022289023121478987,0.1903235919049775,0.50414922840172,0.07494498856625109
254,0.0021401480972846427,0.0026610152620525213,0.6974744504190339,0.5745063353036775,0.001,0.19088365871790813,0.6923473475216831,0.0021946888476306018,0.1903235919049775,0.50414922840172,0.07494498856625109
255,0.0021442608041381296,0.0026700918387739885,0.6978058560266558,0.5773108397693115,0.001,0.19088365871790813,0.6941864920408234,0.002203239116795264,0.1903235919049775,0.50414922840172,0.07494498856625109
256,0.0021328188282370075,0.0027467532196199357,0.7011258833750825,0.5741036372265608,0.001,0.19088365871790813,0.6950712320178342,0.002173522163024579,0.1903235919049775,0.50414922840172,0.07494498856625109
257,0.0021476298187356373,0.0026991927553969572,0.6976297034964785,0.5726222835857387,0.001,0.19088365871790813,0.6978229823400327,0.00216481523946633,0.1903235919049775,0.50414922840172,0.07494498856625109
258,0.002143932159296493,0.002685970866838392,0.6980596350955552,0.573269476923962,0.001,0.19088365871790813,0.6983315336654011,0.0021633783493874453,0.1903235919049775,0.50414922840172,0.07494498856625109
259,0.0021433135106536183,0.002727200723034207,0.6970236193672242,0.5747364484906013,0.001,0.19088365871790813,0.7004981016406006,0.0021482384208186367,0.1903235919049775,0.50414922840172,0.07494498856625109
260,0.002134522102229106,0.002701525038401807,0.7006272821455976,0.5752398210869971,0.001,0.19088365871790813,0.6925145424779686,0.0021819911860071,0.1903235919049775,0.50414922840172,0.07494498856625109
261,0.002131691418856811,0.0026759305621082948,0.7013229353579927,0.5710977837223684,0.001,0.19088365871790813,0.6879724128322129,0.0022144955377343878,0.1903235919049775,0.50414922840172,0.07494498856625109
262,0.0021330605443292726,0.002663843700083432,0.7003764887128027,0.5746789201938703,0.001,0.19088365871790813,0.6991744749033404,0.0021720036464099733,0.1903235919049775,0.50414922840172,0.07494498856625109
263,0.0021240825847665887,0.0026796876962424487,0.7012184380943282,0.5701773309746732,0.001,0.19088365871790813,0.6909679891323278,0.002200371078896944,0.1903235919049775,0.50414922840172,0.07494498856625109
264,0.0021321733656055122,0.002675868035137737,0.6996181371422089,0.5736290287785304,0.001,0.19088365871790813,0.6973283639276882,0.002164252773755155,0.1903235919049775,0.50414922840172,0.07494498856625109
265,0.0021283588098385663,0.0026911245328019324,0.7032606131899432,0.5688541801498612,0.001,0.19170470864670064,0.6916576683270055,0.0021786944460248482,0.1903235919049775,0.50414922840172,0.07494498856625109
266,0.002129154639386204,0.0026807635236051498,0.7007467075897855,0.5713710431318405,0.001,0.19170470864670064,0.6936640078024313,0.0021833241820489024,0.1903235919049775,0.50414922840172,0.07494498856625109
267,0.002149926210279621,0.002649037344744334,0.6969340502840833,0.5789072500035956,0.001,0.19170470864670064,0.6970009404716291,0.0021806227122360008,0.1903235919049775,0.50414922840172,0.07494498856625109
268,0.0021264115447641946,0.002718651290079165,0.7030695324792423,0.5672146236930289,0.001,0.19170470864670064,0.6946532446271204,0.0021740934657279863,0.1903235919049775,0.50414922840172,0.07494498856625109
269,0.0021316290890110905,0.002692314897933399,0.6999376002054117,0.5723777883246322,0.001,0.19170470864670064,0.696875544254415,0.0021674013973681746,0.1903235919049775,0.50414922840172,0.07494498856625109
270,0.002125607486560059,0.0027290883976165965,0.7025798881580715,0.5662941709453337,0.001,0.19170470864670064,0.6901807795464837,0.0021867911244448568,0.1903235919049775,0.50414922840172,0.07494498856625109
271,0.0021264179862796927,0.002682142682640661,0.7011199121028728,0.5766061181343574,0.001,0.19170470864670064,0.695872374516702,0.0021622821690209164,0.1903235919049775,0.50414922840172,0.07494498856625109
272,0.002133329614267328,0.0026773723865583703,0.7012602369997939,0.5757000474608448,0.001,0.19170470864670064,0.6973562297537358,0.0021645277633724792,0.1903235919049775,0.50414922840172,0.07494498856625109
273,0.0021383649306601013,0.0026865064814062924,0.6991075933683051,0.573600264630165,0.001,0.19170470864670064,0.6982897349263297,0.002163150367278732,0.1903235919049775,0.50414922840172,0.07494498856625109
274,0.002125266536049197,0.00268016246359848,0.7014692315271228,0.5711553120190994,0.001,0.19170470864670064,0.6917760980877077,0.0021955612280130546,0.1903235919049775,0.50414922840172,0.07494498856625109
275,0.0021256621897582048,0.0027025792067785176,0.7020484449314348,0.5767643209503674,0.001,0.19170470864670064,0.6996690933156849,0.002148417316761513,0.1903235919049775,0.50414922840172,0.07494498856625109
276,0.0021305820452751146,0.002691601892446954,0.7008571761256595,0.5738879061138198,0.001,0.19170470864670064,0.697140269601867,0.0021567923035499233,0.1903235919049775,0.50414922840172,0.07494498856625109
277,0.002122112155751121,0.0026845011581369,0.7022484825504498,0.5748658871582459,0.001,0.19170470864670064,0.696736215124177,0.0021677410356751546,0.1903235919049775,0.50414922840172,0.07494498856625109
278,0.0021265120586324913,0.002711479294396261,0.7007317794092621,0.5605988695689692,0.001,0.19170470864670064,0.6839388345118256,0.0022369776286900807,0.1903235919049775,0.50414922840172,0.07494498856625109
279,0.0021185107836385227,0.0026991562541849147,0.7016632978739286,0.5677899066603386,0.001,0.19170470864670064,0.7015639694869205,0.0021491328687676817,0.1903235919049775,0.50414922840172,0.07494498856625109
280,0.0021330121958254736,0.0026807851800194245,0.7013259209940974,0.5708101422387136,0.001,0.19170470864670064,0.6861123689435369,0.002211858784501765,0.1903235919049775,0.50414922840172,0.07494498856625109
281,0.002125006493731336,0.002672095381987796,0.7002033218187301,0.5714717176511196,0.001,0.19170470864670064,0.6924518443693615,0.0021988032363193482,0.1903235919049775,0.50414922840172,0.07494498856625109
282,0.002121779421817873,0.0026971630025469924,0.7022723676392874,0.5715436280220333,0.001,0.19170470864670064,0.6924657772823853,0.002182498993123353,0.1903235919049775,0.50414922840172,0.07494498856625109
283,0.002133237767543498,0.002663609372246084,0.700104795827275,0.5708245243128964,0.001,0.19170470864670064,0.6918387961963147,0.0022059148649897146,0.1903235919049775,0.50414922840172,0.07494498856625109
284,0.0021077421778413373,0.00269234207882069,0.7043652985486822,0.5741611655232918,0.001,0.19280939400543973,0.6934480476505626,0.002168658510171789,0.1903235919049775,0.50414922840172,0.07494498856625109
285,0.0021151780552106075,0.002709438837210111,0.7034457226284346,0.568811033927313,0.001,0.19280939400543973,0.6917900310007314,0.002194310324813817,0.1903235919049775,0.50414922840172,0.07494498856625109
286,0.0021227267187058267,0.002726689543190309,0.7017349531404413,0.570349915864866,0.001,0.19280939400543973,0.6992302065554356,0.0021572350735258924,0.1903235919049775,0.50414922840172,0.07494498856625109
287,0.002117866138967716,0.0026850140833182268,0.7028874086768556,0.5704362083099624,0.001,0.19280939400543973,0.6929255634121704,0.0021841781904399366,0.1903235919049775,0.50414922840172,0.07494498856625109
288,0.0021269817071417037,0.0026934605833696503,0.7024574770777788,0.5732550948497792,0.001,0.19280939400543973,0.697871747535616,0.0021626352182172585,0.1903235919049775,0.50414922840172,0.07494498856625109
289,0.0021291761406900113,0.00267026824772592,0.7000480687412857,0.5718456515798709,0.001,0.19280939400543973,0.6931693893900868,0.0021695964934497114,0.1903235919049775,0.50414922840172,0.07494498856625109
290,0.0021247721907818,0.002676832409504136,0.6994569127925551,0.5693431706720743,0.001,0.19280939400543973,0.6884321989619979,0.0021958641482892715,0.1903235919049775,0.50414922840172,0.07494498856625109
291,0.0021164843538012705,0.0026876390142334225,0.7029262219462168,0.5686384490371201,0.001,0.19280939400543973,0.6923403810651712,0.0021884387975709225,0.1903235919049775,0.50414922840172,0.07494498856625109
292,0.0021238784542916213,0.0026618889127335396,0.7017498813209648,0.5708101422387136,0.001,0.19280939400543973,0.6943327876275732,0.002194949770913012,0.1903235919049775,0.50414922840172,0.07494498856625109
293,0.0021178489047355433,0.0026718223494070397,0.7039443238579195,0.5637197796666236,0.001,0.19280939400543973,0.6905778675676617,0.00221383124563968,0.1903235919049775,0.50414922840172,0.07494498856625109
294,0.002119474064293821,0.002676259249179175,0.7021230858340524,0.5682501330341861,0.001,0.19280939400543973,0.6906405656762687,0.002194822739149661,0.1903235919049775,0.50414922840172,0.07494498856625109
295,0.0021240654971271377,0.002690551516493026,0.7002958765379758,0.5726941939566524,0.001,0.19280939400543973,0.694416385105716,0.0021627685020425783,0.1903235919049775,0.50414922840172,0.07494498856625109
296,0.0021186292494649608,0.002694325142179957,0.7014632602549136,0.5704649724583281,0.001,0.19280939400543973,0.7006722630533979,0.002143507656904426,0.1903235919049775,0.50414922840172,0.07494498856625109
297,0.0021154129864845734,0.002683277654311104,0.7030366904820906,0.5685953028145719,0.001,0.19280939400543973,0.6951130307569054,0.002170300384047653,0.1903235919049775,0.50414922840172,0.07494498856625109
298,0.002117158551253169,0.002705042020620768,0.7021678703756229,0.5641800060404711,0.001,0.19280939400543973,0.6969730746455816,0.0021674961371748853,0.1903235919049775,0.50414922840172,0.07494498856625109
299,0.002121411283762766,0.002682455337638557,0.702296252728125,0.5643238267822985,0.001,0.19280939400543973,0.6844752516632415,0.002221678758208175,0.1903235919049775,0.50414922840172,0.07494498856625109
300,0.002115070205144077,0.0027119697543588604,0.7029083081295886,0.5644676475241259,0.001,0.19280939400543973,0.6963739593855586,0.0021664910949863955,0.1903235919049775,0.50414922840172,0.07494498856625109
301,0.0021022619358128398,0.00268360706617707,0.7049146555919471,0.5731975665530483,0.001,0.1933587510487046,0.6948274060399178,0.002181286797752209,0.1903235919049775,0.50414922840172,0.07494498856625109
302,0.002114101524270982,0.0026997004299929434,0.7056312082570753,0.5674015906574046,0.001,0.19407530371383275,0.6989027830993765,0.00215158226422836,0.1903235919049775,0.50414922840172,0.07494498856625109
303,0.002113538063583244,0.0026777429415824373,0.7033770529980264,0.5722771138053531,0.001,0.19407530371383275,0.6978926469051517,0.0021611013653809103,0.1903235919049775,0.50414922840172,0.07494498856625109
304,0.0021108622636287987,0.002696942220791201,0.703950295130129,0.5730249816628554,0.001,0.19407530371383275,0.6965620537113797,0.0021591735896639343,0.1903235919049775,0.50414922840172,0.07494498856625109
305,0.0021211199807585146,0.0026952353639379503,0.7015080447964841,0.5678474349570695,0.001,0.19407530371383275,0.692284649413076,0.002199191758365997,0.1903235919049775,0.50414922840172,0.07494498856625109
306,0.002119459001369005,0.002680509886043709,0.7022156405532981,0.5633602278120551,0.001,0.19407530371383275,0.6900693162422934,0.002190479309507629,0.1903235919049775,0.50414922840172,0.07494498856625109
307,0.002107265115166138,0.002680590120559748,0.7044936809011844,0.5724496986955458,0.001,0.19407530371383275,0.6928558988470515,0.0021856137609078206,0.1903235919049775,0.50414922840172,0.07494498856625109
308,0.002110579766197922,0.002695603930597497,0.7033710817258171,0.5715004817994851,0.001,0.19407530371383275,0.6944651503012993,0.002173799979964528,0.1903235919049775,0.50414922840172,0.07494498856625109
309,0.002111544865804174,0.002687762281261048,0.7031591015623834,0.5729962175144899,0.001,0.19407530371383275,0.6949319028875962,0.00216552105010243,0.1903235919049775,0.50414922840172,0.07494498856625109
310,0.0021038205525529268,0.0026962468958472265,0.7063059620167375,0.5675310293250493,0.001,0.1947500574734949,0.6988400849907694,0.002155802254600582,0.1903235919049775,0.50414922840172,0.07494498856625109
311,0.002105730061815629,0.002729284788367544,0.7048131439643873,0.5641080956695574,0.001,0.1947500574734949,0.6874359956807969,0.002204139496557698,0.1903235919049775,0.50414922840172,0.07494498856625109
312,0.002114468471432628,0.0026881291025831647,0.7027829114131912,0.5686384490371201,0.001,0.1947500574734949,0.6915392385663033,0.0021736208467158973,0.1903235919049775,0.50414922840172,0.07494498856625109
313,0.002116127200167856,0.0027085983235089445,0.7014632602549136,0.5670420388028361,0.001,0.1947500574734949,0.6945278484099063,0.0021638330745491065,0.1903235919049775,0.50414922840172,0.07494498856625109
314,0.0021022994330741,0.002730205081819766,0.7062372923863294,0.5617206713552229,0.001,0.1947500574734949,0.6843986206416106,0.0022100892270502863,0.1903235919049775,0.50414922840172,0.07494498856625109
315,0.002109369866713534,0.002692460646467281,0.7042249736517614,0.5661647322776889,0.001,0.1947500574734949,0.6933365843463722,0.0021861545602714486,0.1903235919049775,0.50414922840172,0.07494498856625109
316,0.0021035912870542533,0.0026969871135101645,0.7052460611995689,0.5647121427852325,0.001,0.1947500574734949,0.690891358110697,0.002189739080402037,0.1903235919049775,0.50414922840172,0.07494498856625109
317,0.002107978974691195,0.0027008304613983557,0.7048698710503767,0.5676173217701457,0.001,0.1947500574734949,0.6911839492841966,0.0021720320981864893,0.1903235919049775,0.50414922840172,0.07494498856625109
318,0.0020964845141693187,0.0026819003460533475,0.7067030516186626,0.5696739583782773,0.001,0.19514714707542014,0.6950224668222509,0.0021723351027550394,0.1903235919049775,0.50414922840172,0.07494498856625109
319,0.0021088975648538297,0.002684904936721901,0.7036278464308213,0.572938689217759,0.001,0.19514714707542014,0.6947368421052632,0.00216303407437932,0.1903235919049775,0.50414922840172,0.07494498856625109
320,0.002104155447605448,0.0026869810974597427,0.7035323060754709,0.5708101422387136,0.001,0.19514714707542014,0.6989027830993765,0.0021503627404070745,0.1903235919049775,0.50414922840172,0.07494498856625109
321,0.0021159803202454234,0.0026823321409044825,0.7023052096364389,0.5715723921703988,0.001,0.19514714707542014,0.6969103765369745,0.0021575859438900066,0.1903235919049775,0.50414922840172,0.07494498856625109
322,0.0021066221797798037,0.0026955148073762518,0.7058461740566137,0.5704074441615969,0.001,0.19514714707542014,0.6942700895189662,0.0021639445972499107,0.1903235919049775,0.50414922840172,0.07494498856625109
323,0.0021003444603146307,0.002719964864803282,0.7061208525782461,0.5649710201205218,0.001,0.19514714707542014,0.6953359573652862,0.0021711216870136216,0.1903235919049775,0.50414922840172,0.07494498856625109
324,0.0021012466446830463,0.0026977607613284955,0.7052609893800924,0.5733701514432411,0.001,0.19514714707542014,0.6988958166428646,0.002149916127032922,0.1903235919049775,0.50414922840172,0.07494498856625109
325,0.0020961478407624627,0.002724127734169137,0.7065059996357524,0.5670420388028361,0.001,0.19514714707542014,0.6956912466473928,0.0021625201755849093,0.1903235919049775,0.50414922840172,0.07494498856625109
326,0.002103339454418141,0.0027283510615606164,0.7059178293231264,0.5587579640735787,0.001,0.19514714707542014,0.6900066181336864,0.0021883824081803576,0.1903235919049775,0.50414922840172,0.07494498856625109
327,0.0021137877694904226,0.002684412773855175,0.7053177164660817,0.5677611425119731,0.001,0.19514714707542014,0.6931554564770629,0.0021719726766595408,0.1903235919049775,0.50414922840172,0.07494498856625109
328,0.002094196061566568,0.002700595061155741,0.7083361945679336,0.568811033927313,0.001,0.1967802900246911,0.6978090494270089,0.0021579588998833555,0.1903235919049775,0.50414922840172,0.07494498856625109
329,0.0020987713327192494,0.002698335141075113,0.7055804524432953,0.565618213458745,0.001,0.1967802900246911,0.6971124037758194,0.002158519195793623,0.1903235919049775,0.50414922840172,0.07494498856625109
330,0.0021035499627664557,0.002710211333328621,0.7066403532604639,0.5648847276754253,0.001,0.1967802900246911,0.6939217666933715,0.0021812028685409685,0.1903235919049775,0.50414922840172,0.07494498856625109
331,0.0020933129001506987,0.0027008513703007265,0.7077838518885641,0.5645827041175878,0.001,0.1967802900246911,0.6928349994775158,0.002173846688297642,0.1903235919049775,0.50414922840172,0.07494498856625109
332,0.002099731569673668,0.002705654374743658,0.705992470225744,0.5666393407257194,0.001,0.1967802900246911,0.6914556410881605,0.002181831793566018,0.1903235919049775,0.50414922840172,0.07494498856625109
333,0.0020984698665017236,0.0027019370379032827,0.7080077745964166,0.5644388833757604,0.001,0.1967802900246911,0.6891497439827232,0.0022093204558549647,0.1903235919049775,0.50414922840172,0.07494498856625109
334,0.0020981107640749112,0.002707591693717589,0.706141752030979,0.5720470006184292,0.001,0.1967802900246911,0.6946602110836323,0.0021592989281064364,0.1903235919049775,0.50414922840172,0.07494498856625109
335,0.0020946043120169933,0.002680059166368533,0.708222740395955,0.5663660813162474,0.001,0.1967802900246911,0.6825037444703751,0.002228494958654334,0.1903235919049775,0.50414922840172,0.07494498856625109
336,0.0020884206135193106,0.002711335886980512,0.7091542588606216,0.5684370999985618,0.001,0.19759835431737904,0.6899230206555436,0.0021758797077671053,0.1903235919049775,0.50414922840172,0.07494498856625109
337,0.0021101952516671407,0.002659552391541928,0.7032337424650009,0.573600264630165,0.001,0.19759835431737904,0.700337873140827,0.0021493383248923875,0.1903235919049775,0.50414922840172,0.07494498856625109
338,0.002089055904061888,0.0027191014126877787,0.7064104592804019,0.5652442795299938,0.001,0.19759835431737904,0.6969382423630219,0.0021440598308539714,0.1903235919049775,0.50414922840172,0.07494498856625109
339,0.002090160694074038,0.002725249381354155,0.708252596757002,0.5612604449813752,0.001,0.19759835431737904,0.6881396077884984,0.0021999913126644435,0.1903235919049775,0.50414922840172,0.07494498856625109
340,0.002088932054211812,0.0027105160022933713,0.7093513108435318,0.5622959543225324,0.001,0.19779540630028924,0.6937197394545265,0.0021759848303753173,0.1903235919049775,0.50414922840172,0.07494498856625109
341,0.0021116246077508677,0.002697356883303837,0.7041055482075733,0.5705944111259725,0.001,0.19779540630028924,0.6957818105820475,0.002154655300249205,0.1903235919049775,0.50414922840172,0.07494498856625109
342,0.0020945380862305864,0.0027001468424736642,0.7086078874534614,0.5660928219067753,0.001,0.19779540630028924,0.6957121460169284,0.002167204890971506,0.1903235919049775,0.50414922840172,0.07494498856625109
343,0.0020947392507277333,0.0026976937660026573,0.7058431884205091,0.5663373171678819,0.001,0.19779540630028924,0.6923334146086593,0.002171741353584775,0.1903235919049775,0.50414922840172,0.07494498856625109
344,0.0020901071276701877,0.0026614641030896936,0.7062372923863294,0.5697602508233738,0.001,0.19779540630028924,0.6987634539691386,0.00216162971055239,0.1903235919049775,0.50414922840172,0.07494498856625109
345,0.0020873050000037906,0.0027077689080450182,0.7092169572188203,0.559894147934015,0.001,0.19779540630028924,0.6823713817966491,0.002222837963598874,0.1903235919049775,0.50414922840172,0.07494498856625109
346,0.0020930820791453205,0.002706996529796791,0.7057088347957974,0.5647265248594152,0.001,0.19779540630028924,0.694012330628026,0.002157340806630667,0.1903235919049775,0.50414922840172,0.07494498856625109
347,0.002093102698178947,0.002703488299982127,0.7086049018173567,0.5666393407257194,0.001,0.19779540630028924,0.6924030791737783,0.0021779400132459726,0.1903235919049775,0.50414922840172,0.07494498856625109
348,0.00209603001525036,0.002708493424100385,0.7065985543549981,0.5629000014382074,0.001,0.19779540630028924,0.6924727437388972,0.0021748777523181613,0.1903235919049775,0.50414922840172,0.07494498856625109
349,0.002094815408293321,0.002678555568460473,0.7085242896425298,0.5719319440249673,0.001,0.19779540630028924,0.6957121460169284,0.0021645505629951435,0.1903235919049775,0.50414922840172,0.07494498856625109
350,0.0020914323008633445,0.0026732905052211284,0.7084138211066558,0.5691130574851505,0.001,0.19779540630028924,0.696875544254415,0.0021623278231808307,0.1903235919049775,0.50414922840172,0.07494498856625109
351,0.0020866817956195177,0.002705925854437012,0.7086974565366024,0.5613611195006544,0.001,0.19779540630028924,0.698533560904246,0.0021571581688141174,0.1903235919049775,0.50414922840172,0.07494498856625109
352,0.0020842270711463307,0.002688907346056681,0.7115845666498476,0.5673296802864909,0.001,0.20002866210660508,0.7006722630533979,0.0021353850627444607,0.1903235919049775,0.50414922840172,0.07494498856625109
353,0.002085223306379144,0.0026919255102384205,0.7104828669272132,0.5659202370165826,0.001,0.20002866210660508,0.6956703472778571,0.0021659056750820108,0.1903235919049775,0.50414922840172,0.07494498856625109
354,0.002088940808043962,0.002689205639310661,0.7087332841698588,0.5690555291884195,0.001,0.20002866210660508,0.6991466090772929,0.0021558086916489256,0.1903235919049775,0.50414922840172,0.07494498856625109
355,0.002089624082944232,0.002724880586669189,0.7078525215189723,0.5649422559721563,0.001,0.20002866210660508,0.6913372113274583,0.002170222865413642,0.1903235919049775,0.50414922840172,0.07494498856625109
356,0.0020904997594336527,0.0026944673730359713,0.7083660509289806,0.5630438221800348,0.001,0.20002866210660508,0.6877773520498798,0.002209245271038961,0.1903235919049775,0.50414922840172,0.07494498856625109
357,0.002092485034977276,0.0027388117590135853,0.7074076617393719,0.564683378636867,0.001,0.20002866210660508,0.6955658504301787,0.0021559852104857365,0.1903235919049775,0.50414922840172,0.07494498856625109
358,0.0021035299493676425,0.0026650773630417764,0.7051475352081138,0.5691849678560642,0.001,0.20002866210660508,0.6959002403427497,0.002169972969582223,0.1903235919049775,0.50414922840172,0.07494498856625109
359,0.0020868911208600247,0.0027096447175903983,0.7101425044112774,0.5645683220434051,0.001,0.20002866210660508,0.6999268522066251,0.0021378588265787038,0.1903235919049775,0.50414922840172,0.07494498856625109
360,0.0020972354660127087,0.002699431091252551,0.7059208149592311,0.5677323783636076,0.001,0.20002866210660508,0.7008882232052667,0.0021369478984405443,0.1903235919049775,0.50414922840172,0.07494498856625109
361,0.0020804185419418322,0.002717657343130275,0.7115039544750207,0.5613035912039235,0.001,0.20002866210660508,0.6944233515622279,0.002165783402305972,0.1903235919049775,0.50414922840172,0.07494498856625109
362,0.0020902737611063413,0.002710065582651643,0.7089452643332925,0.5663085530195164,0.001,0.20002866210660508,0.6945766136054896,0.002172252798974026,0.1903235919049775,0.50414922840172,0.07494498856625109
363,0.0020948028698775656,0.002700389722550137,0.7072882362951839,0.5712703686125613,0.001,0.20002866210660508,0.6989306489254241,0.002146581118331649,0.1903235919049775,0.50414922840172,0.07494498856625109
364,0.00208896714583981,0.002695151499874429,0.7068374052433741,0.5658195624973034,0.001,0.20002866210660508,0.6980737747744611,0.002155674468669993,0.1903235919049775,0.50414922840172,0.07494498856625109
365,0.002087985717939952,0.002699414298380468,0.7096110611846407,0.5677611425119731,0.001,0.20002866210660508,0.6948413389529415,0.002164579160933734,0.1903235919049775,0.50414922840172,0.07494498856625109
366,0.002084826153019929,0.002706705622937681,0.7103216425775594,0.5715723921703988,0.001,0.20002866210660508,0.6980319760353896,0.0021432702270993004,0.1903235919049775,0.50414922840172,0.07494498856625109
367,0.0020847445389796412,0.0027065791181205326,0.7079331336937992,0.5660496756842271,0.001,0.20002866210660508,0.6947159427357275,0.002163628695331616,0.1903235919049775,0.50414922840172,0.07494498856625109
368,0.0020908506844335628,0.002693806006306258,0.7099305242478436,0.5692281140786124,0.001,0.20002866210660508,0.6944303180187398,0.002169732606050973,0.1903235919049775,0.50414922840172,0.07494498856625109
369,0.002086169671969548,0.002696270073859702,0.7087243272615447,0.5691705857818815,0.001,0.20002866210660508,0.6938381692152287,0.0021629819570113725,0.1903235919049775,0.50414922840172,0.07494498856625109
